StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,Cluster,PCA1,PCA2
21,70,2,1,1,1,0,29,2,16,1,80,91,1,1,0,1,0.3727173874437114,0.3970387352192022
21,70,2,1,1,1,0,21,2,0,1,77,85,0,2,0,3,0.47414207015371446,0.3782259624004295
11,72,1,0,2,1,1,21,3,4,0,86,63,0,2,2,3,-0.5077822167501729,-0.6388011349184388
11,72,1,0,2,1,1,29,2,20,1,96,64,1,2,2,2,-0.5956144964589613,0.36376621850419044
11,72,1,1,0,1,1,21,3,4,0,86,63,0,2,2,3,0.48028210208779576,-0.6030649464252889
11,72,1,1,0,1,1,29,2,20,1,96,64,1,2,2,1,0.3924498223790076,0.3995024069973404
11,72,0,0,2,1,1,21,3,4,0,86,63,0,2,2,3,-0.4997979102844033,-0.6344309342328317
11,72,0,0,2,1,1,29,2,20,1,96,64,1,2,2,2,-0.5876301899931916,0.36813641918979756
15,82,1,1,1,1,0,23,1,13,0,92,65,0,1,2,3,0.4664911021867745,-0.6027135815891429
32,87,1,1,1,1,0,22,2,1,1,65,47,1,2,3,1,0.40573446721794826,0.38492210013281625
32,87,1,1,1,1,0,24,2,15,1,89,70,1,2,1,1,0.4012684656687655,0.3866123445152475
29,83,0,0,0,1,1,29,0,11,1,79,64,0,2,2,3,-0.5082082041443327,0.3990286042163702
29,83,0,0,0,1,1,28,3,0,0,71,85,1,0,0,0,-0.619317410167996,-0.5685035070771183
29,83,0,1,2,1,1,29,0,11,1,79,64,0,2,2,3,0.4950323690362587,0.37275249842875324
29,83,0,1,2,1,1,28,3,0,0,71,85,1,0,0,0,0.3839231630125952,-0.5947796128647352
29,83,2,1,1,1,1,29,0,11,1,79,64,0,2,2,3,0.4752696925190639,0.37951517062773077
29,83,2,1,1,1,1,28,3,0,0,71,85,1,0,0,0,0.36416048649540045,-0.5880169406657577
34,77,2,0,1,1,0,20,2,9,0,64,72,1,2,1,0,-0.5972116687781934,-0.6205130722919937
5,95,2,1,0,1,0,19,3,4,0,85,60,1,2,2,0,0.39534823012399245,-0.6100725113168581
32,76,1,0,1,1,0,29,3,1,1,61,76,0,2,1,3,-0.5103397256210459,0.37963011125362256
32,76,1,0,1,1,0,28,0,9,1,82,90,1,2,0,2,-0.594930910055131,0.38270144332383127
32,76,0,1,0,1,0,29,3,1,1,61,76,0,2,1,3,0.4895029632683482,0.404233426862188
32,76,0,1,0,1,0,28,0,9,1,82,90,1,2,0,1,0.4049117788342632,0.4073047589323967
17,100,1,0,0,1,0,20,2,8,1,81,68,1,2,2,2,-0.5944475124252975,0.39110826218858097
17,100,1,0,0,1,0,26,2,13,1,85,74,1,2,1,2,-0.5955338510001819,0.39163954754363484
17,100,1,0,0,1,0,20,3,5,1,57,96,0,1,0,3,-0.5279741177774665,0.4037350707285978
12,61,0,1,0,1,0,26,1,5,0,89,78,0,0,1,3,0.4501239171909337,-0.5662579513102408
17,64,1,0,1,1,1,18,2,1,1,90,51,1,2,3,2,-0.5976145562952933,0.379973844379769
17,64,1,0,1,1,1,19,0,4,1,73,81,1,1,1,2,-0.6139180650351965,0.39526315812807633
17,64,1,0,1,1,1,21,1,6,1,82,55,1,0,2,2,-0.6329863369084647,0.4108705035870852
17,64,2,1,1,1,1,18,2,1,1,90,51,1,2,3,1,0.39005358324821726,0.3803336850469283
17,64,2,1,1,1,1,19,0,4,1,73,81,1,1,1,1,0.3737500745083139,0.39562299879523566
17,64,2,1,1,1,1,21,1,6,1,82,55,1,0,2,1,0.3546818026350458,0.41123034425424454
17,64,2,0,0,1,1,18,2,1,1,90,51,1,2,3,2,-0.6093929263467185,0.39110671726435353
17,64,2,0,0,1,1,19,0,4,1,73,81,1,1,1,2,-0.6256964350866219,0.40639603101266086
17,64,2,0,0,1,1,21,1,6,1,82,55,1,0,2,2,-0.64476470695989,0.42200337647166986
17,64,0,0,2,1,1,18,2,1,1,90,51,1,2,3,2,-0.585836186243868,0.36884097149518436
17,64,0,0,2,1,1,19,0,4,1,73,81,1,1,1,2,-0.6021396949837714,0.3841302852434917
17,64,0,0,2,1,1,21,1,6,1,82,55,1,0,2,2,-0.6212079668570395,0.39973763070250057
17,64,1,1,1,1,1,18,2,1,1,90,51,1,2,3,1,0.3980378897139869,0.38470388573253544
17,64,1,1,1,1,1,19,0,4,1,73,81,1,1,1,1,0.3817343809740835,0.3999931994808428
17,64,1,1,1,1,1,21,1,6,1,82,55,1,0,2,1,0.3626661091008154,0.41560054493985177
17,64,1,1,2,1,1,18,2,1,1,90,51,1,2,3,1,0.4018319532996425,0.3692008121623438
17,64,1,1,2,1,1,19,0,4,1,73,81,1,1,1,1,0.3855284445597392,0.384490125910651
17,64,1,1,2,1,1,21,1,6,1,82,55,1,0,2,1,0.366460172686471,0.40009747136966
9,70,1,1,0,1,1,27,0,18,1,75,99,0,2,0,3,0.47581936810050873,0.3967661263504684
34,93,1,0,0,1,0,18,1,3,0,71,48,0,2,3,3,-0.5087545477005181,-0.6052501322343636
34,93,1,0,0,1,0,22,1,13,0,76,86,1,0,0,0,-0.62744259867931,-0.5716895695272436
34,93,1,0,0,1,0,29,2,17,1,99,73,1,2,1,2,-0.5983331802117221,0.3974150077970485
34,93,1,0,0,1,0,25,0,8,0,89,89,1,2,0,0,-0.5926271671050082,-0.6025070703797629
21,78,2,0,1,0,0,28,1,17,1,60,99,0,1,0,3,-0.5184033443729028,0.3945330499297852
21,78,2,0,1,0,0,27,3,18,0,97,40,0,2,3,3,-0.5013991910533543,-0.6189866993213891
21,78,2,0,1,0,0,26,3,13,0,61,76,1,2,1,0,-0.577980722150474,-0.6180344650410289
21,78,2,0,2,1,0,28,1,17,1,60,99,0,1,0,3,-0.5342914711130903,0.37350770931352884
21,78,2,0,2,1,0,27,3,18,0,97,40,0,2,3,3,-0.5172873177935418,-0.6400120399376455
21,78,2,0,2,1,0,26,3,13,0,61,76,1,2,1,0,-0.5938688488906615,-0.6390598056572854
21,78,1,1,1,1,0,28,1,17,1,60,99,0,1,0,3,0.4655512177763038,0.39811102492209416
21,78,1,1,1,1,0,27,3,18,0,97,40,0,2,3,3,0.4825553710958522,-0.6154087243290801
21,78,1,1,1,1,0,26,3,13,0,61,76,1,2,1,0,0.4059738399987326,-0.6144564900487199
30,97,2,1,2,1,1,19,2,1,0,66,90,1,1,0,0,0.388895349463387,-0.6204327046287691
30,97,2,0,1,1,1,19,2,1,0,66,90,1,1,0,0,-0.6105511601315486,-0.6096596724113439
13,64,0,0,1,1,0,18,0,10,0,81,94,0,1,0,3,-0.523068193483649,-0.6015853724383983
13,64,0,0,1,1,0,28,1,9,0,70,42,1,2,3,0,-0.585134137384361,-0.6151406563989676
13,64,0,0,1,1,0,24,0,10,0,52,72,1,2,1,0,-0.5832595327131878,-0.6153320347419937
13,64,2,1,1,1,0,18,0,10,0,81,94,0,1,0,3,0.4566156395940918,-0.6055957324568461
13,64,2,1,1,1,0,28,1,9,0,70,42,1,2,3,0,0.39454969569337983,-0.6191510164174153
13,64,2,1,1,1,0,24,0,10,0,52,72,1,2,1,0,0.3964243003645531,-0.6193423947604415
13,64,2,0,0,1,0,18,0,10,0,81,94,0,1,0,3,-0.5428308700008438,-0.5948227002394209
13,64,2,0,0,1,0,28,1,9,0,70,42,1,2,3,0,-0.6048968139015559,-0.6083779841999901
13,64,2,0,0,1,0,24,0,10,0,52,72,1,2,1,0,-0.6030222092303826,-0.6085693625430163
32,63,2,0,1,0,0,27,0,9,1,91,79,0,0,1,3,-0.5411029292722401,0.4143239118320232
32,63,2,0,1,0,0,22,3,11,1,75,40,1,2,3,2,-0.5851869398745684,0.38569256776749894
30,72,2,1,1,1,0,28,2,6,1,72,96,1,2,0,1,0.3934015866575218,0.3826668771444578
30,72,1,1,2,1,0,28,2,6,1,72,96,1,2,0,1,0.405179956708947,0.37153400425987315
21,83,0,1,0,0,0,20,1,10,1,72,44,1,1,3,1,0.4087100953865891,0.42435357712209887
21,83,0,1,0,0,0,18,1,7,1,94,96,1,1,0,1,0.4066469152218354,0.4244210986804763
21,83,0,1,0,0,0,22,2,14,1,64,73,0,1,1,3,0.4903157498945202,0.4226111575852812
21,83,0,1,0,0,0,19,0,9,0,58,64,1,1,2,0,0.4138351727743371,-0.5748830938646042
21,83,1,0,2,1,0,20,1,10,1,72,44,1,1,3,2,-0.6070207202429925,0.37872492089727694
21,83,1,0,2,1,0,18,1,7,1,94,96,1,1,0,2,-0.6090839004077461,0.37879244245565435
21,83,1,0,2,1,0,22,2,14,1,64,73,0,1,1,3,-0.5254150657350614,0.3769825013604595
21,83,1,0,2,1,0,19,0,9,0,58,64,1,1,2,0,-0.6018956428552444,-0.6205117500894262
21,83,1,0,1,1,0,20,1,10,1,72,44,1,1,3,2,-0.6108147838286481,0.3942279944674687
21,83,1,0,1,1,0,18,1,7,1,94,96,1,1,0,2,-0.6128779639934017,0.394295516025846
21,83,1,0,1,1,0,22,2,14,1,64,73,0,1,1,3,-0.529209129320717,0.3924855749306513
21,83,1,0,1,1,0,19,0,9,0,58,64,1,1,2,0,-0.6056897064409001,-0.6050086765192344
12,65,2,1,2,1,1,20,3,15,0,52,88,1,2,0,0,0.39973200987123414,-0.6347619431983922
12,65,2,1,2,1,1,27,3,6,0,99,40,1,2,3,0,0.39565659572467815,-0.634860180271489
12,65,2,1,2,1,1,24,3,19,1,92,75,0,2,1,3,0.47255766539586075,0.3631769933298702
12,65,2,0,1,1,1,20,3,15,0,52,88,1,2,0,0,-0.5997144997237016,-0.623988910980967
12,65,2,0,1,1,1,27,3,6,0,99,40,1,2,3,0,-0.6037899138702576,-0.6240871480540638
12,65,2,0,1,1,1,24,3,19,1,92,75,0,2,1,3,-0.5268888441990749,0.3739500255472954
12,65,1,0,1,1,1,20,3,15,0,52,88,1,2,0,0,-0.591730193257932,-0.6196187102953599
12,65,1,0,1,1,1,27,3,6,0,99,40,1,2,3,0,-0.595805607404488,-0.6197169473684567
12,65,1,0,1,1,1,24,3,19,1,92,75,0,2,1,3,-0.5189045377333052,0.3783202262329025
7,61,2,1,2,1,0,18,3,18,1,77,66,0,2,2,3,0.4734151301385502,0.3621440870519719
7,61,2,1,2,1,0,27,2,4,0,58,47,0,0,3,3,0.44514315112744374,-0.607833080930915
14,93,0,1,0,1,0,18,3,11,0,82,68,0,0,2,3,0.45629995735533413,-0.5696484843380809
17,97,1,0,0,1,0,26,2,13,1,73,71,1,2,1,2,-0.5947700668291437,0.39185634356399257
17,97,1,0,0,1,0,26,2,18,0,100,54,1,2,3,0,-0.5949765627726739,-0.6061696785079154
17,97,1,0,0,1,0,19,3,16,0,78,59,0,2,2,3,-0.5110436197433612,-0.608695291843624
17,97,1,1,1,0,0,26,2,13,1,73,71,1,2,1,1,0.42435863309163513,0.386605578392632
17,97,1,1,1,0,0,26,2,18,0,100,54,1,2,3,0,0.42415213714810496,-0.6114204436792758
17,97,1,1,1,0,0,19,3,16,0,78,59,0,2,2,3,0.5080850801774174,-0.6139460570149846
32,64,0,1,1,1,1,27,2,14,0,94,76,1,2,1,0,0.4078825795040011,-0.6048347074866116
32,64,0,1,1,1,1,23,1,16,1,89,41,1,2,3,1,0.40474337659520043,0.3941947534861061
20,96,1,1,1,1,0,28,3,11,1,93,59,0,0,2,3,0.4482316273574154,0.41066009866394093
20,96,1,1,1,1,0,26,2,17,1,96,100,1,2,0,1,0.4015204829323512,0.38270392328461844
20,96,1,1,2,1,0,28,3,11,1,93,59,0,0,2,3,0.452025690943071,0.39515702509374917
20,96,1,1,2,1,0,26,2,17,1,96,100,1,2,0,1,0.4053145465180068,0.3672008497144267
23,88,2,0,2,1,0,19,1,18,1,92,46,1,1,3,2,-0.617232856792016,0.37523981041505616
23,88,1,0,1,1,0,19,1,18,1,92,46,1,1,3,2,-0.6130426139119021,0.39511308467085504
28,77,2,1,1,1,1,22,0,12,1,96,75,1,0,1,1,0.35522218437870356,0.41298809840689754
28,77,2,1,1,1,1,24,1,2,0,85,59,1,2,2,0,0.3967883988935236,-0.617598757078892
7,60,2,1,0,1,0,19,0,1,1,65,93,1,2,0,1,0.38792353440122074,0.3934949197887795
13,100,1,0,1,0,1,28,1,14,1,91,53,1,2,3,2,-0.5729957847744942,0.3808519567194344
13,100,1,0,1,0,1,24,2,2,0,59,42,1,1,3,0,-0.5822674201562674,-0.6044215164693262
13,100,1,0,1,0,1,20,0,20,1,71,58,1,2,2,2,-0.5715398998315615,0.38109687370570555
13,100,1,0,1,0,1,24,0,18,0,50,66,1,0,2,0,-0.6011283616522127,-0.5877888568081813
13,100,0,1,0,1,1,28,1,14,1,91,53,1,2,3,1,0.40716471378905683,0.3999330052819351
13,100,0,1,0,1,1,24,2,2,0,59,42,1,1,3,0,0.3978930784072835,-0.5853404679068255
13,100,0,1,0,1,1,20,0,20,1,71,58,1,2,2,1,0.4086205987319894,0.40017792226820625
13,100,0,1,0,1,1,24,0,18,0,50,66,1,0,2,0,0.3790321369113383,-0.5687078082456807
19,95,1,1,2,0,0,20,1,13,1,88,86,1,1,0,1,0.4083634991652664,0.3873865239166694
19,95,1,1,2,0,0,28,2,19,1,71,65,1,2,2,1,0.4272959145506644,0.37240125896393117
19,95,1,1,2,0,0,29,2,2,0,72,94,0,0,0,3,0.4784117985111225,-0.5995301839086123
19,95,1,1,2,0,0,18,3,2,1,92,82,0,1,1,3,0.4905576940112758,0.38443020841771625
19,95,1,1,2,0,0,29,0,11,0,60,85,0,2,0,3,0.5142134491171649,-0.6294331922557116
19,95,1,1,2,0,0,20,1,6,0,75,41,0,1,3,3,0.4953753214785571,-0.6143859989106489
19,95,2,1,1,1,0,20,1,13,1,88,86,1,1,0,1,0.37690293878799797,0.3929971297551893
19,95,2,1,1,1,0,28,2,19,1,71,65,1,2,2,1,0.395835354173396,0.3780118648024511
19,95,2,1,1,1,0,29,2,2,0,72,94,0,0,0,3,0.4469512381338542,-0.5939195780700924
19,95,2,1,1,1,0,18,3,2,1,92,82,0,1,1,3,0.4590971336340076,0.39004081425623616
19,95,2,1,1,1,0,29,0,11,0,60,85,0,2,0,3,0.4827528887398965,-0.6238225864171917
19,95,2,1,1,1,0,20,1,6,0,75,41,0,1,3,3,0.4639147611012887,-0.608775393072129
32,100,2,1,1,0,1,21,3,8,1,78,44,0,1,3,3,0.48098254274705254,0.3984599678897819
33,72,1,0,0,1,1,28,1,7,1,93,49,1,1,3,2,-0.6182291364416349,0.4142603683688235
33,72,1,0,0,1,1,22,3,19,1,53,46,0,2,3,3,-0.5162785231692121,0.39748239228336313
30,95,1,1,1,1,1,22,2,0,1,75,55,1,0,2,1,0.3705820588515183,0.4139597597902509
15,61,0,1,1,1,0,20,3,12,0,68,54,1,2,3,0,0.4098557975971494,-0.6092570440834829
15,61,0,1,1,1,0,24,1,11,1,60,96,1,2,0,1,0.40743515971794375,0.3894441466736267
15,61,0,1,1,1,0,24,3,0,1,62,44,1,1,3,1,0.3908130507929436,0.40372397789075753
15,61,0,1,1,1,0,20,3,15,1,66,67,1,2,2,1,0.40625453339626916,0.38991350363635613
15,61,0,1,1,1,0,26,1,0,1,72,58,1,0,2,1,0.3718900128494168,0.4191599715522394
15,61,1,0,2,1,0,20,3,12,0,68,54,1,2,3,0,-0.5899868912922447,-0.6338603596920483
15,61,1,0,2,1,0,24,1,11,1,60,96,1,2,0,2,-0.5924075291714505,0.36484083106506127
15,61,1,0,2,1,0,24,3,0,1,62,44,1,1,3,2,-0.6090296380964506,0.3791206622821921
15,61,1,0,2,1,0,20,3,15,1,66,67,1,2,2,2,-0.593588155493125,0.3653101880277907
15,61,1,0,2,1,0,26,1,0,1,72,58,1,0,2,2,-0.6279526760399773,0.39455665594367395
15,61,1,1,2,1,0,20,3,12,0,68,54,1,2,3,0,0.40566555471703536,-0.6291303183392818
15,61,1,1,2,1,0,24,1,11,1,60,96,1,2,0,1,0.4032449168378297,0.3695708724178278
15,61,1,1,2,1,0,24,3,0,1,62,44,1,1,3,1,0.38662280791282944,0.38385070363495866
15,61,1,1,2,1,0,20,3,15,1,66,67,1,2,2,1,0.4020642905161551,0.37004022938055725
15,61,1,1,2,1,0,26,1,0,1,72,58,1,0,2,1,0.36769976996930276,0.3992866972964405
28,76,1,1,0,1,0,25,2,13,1,85,90,1,2,0,1,0.39593833849973126,0.40236105413656775
28,76,1,1,0,1,0,21,0,9,1,59,92,1,2,0,1,0.39934436097688475,0.4015750637546499
28,76,1,1,0,1,0,25,1,8,1,56,77,1,2,1,1,0.39980642226896435,0.40143397700752825
28,76,1,1,0,1,0,26,3,1,0,80,42,1,1,3,0,0.38366241830806136,-0.5824849639362888
28,76,1,1,1,1,0,25,2,13,1,85,90,1,2,0,1,0.39973240208538685,0.3868579805663759
28,76,1,1,1,1,0,21,0,9,1,59,92,1,2,0,1,0.40313842456254034,0.38607199018445815
28,76,1,1,1,1,0,25,1,8,1,56,77,1,2,1,1,0.40360048585461994,0.3859309034373367
28,76,1,1,1,1,0,26,3,1,0,80,42,1,1,3,0,0.38745648189371684,-0.5979880375064806
9,97,1,1,1,1,0,27,1,15,1,72,63,0,1,2,3,0.4676647385502145,0.39255147486972053
9,97,1,1,1,1,0,19,3,4,1,50,43,1,0,3,1,0.3724846014910187,0.4084414790899408
9,97,1,1,1,1,0,22,2,10,1,58,89,1,1,0,1,0.38863527168206813,0.39385200591118774
9,97,1,1,1,1,0,28,0,14,0,86,40,1,1,3,0,0.3884457577995216,-0.6042517762240038
9,97,1,1,1,1,0,18,3,18,1,77,77,0,2,1,3,0.48453397377085883,0.3776337314753597
21,100,2,0,1,0,0,23,3,19,0,72,42,0,0,3,3,-0.5301757182961774,-0.591716569984407
21,100,2,0,1,0,0,26,1,17,1,67,57,1,0,2,2,-0.6140304172507176,0.40892865715745275
21,100,2,0,1,0,0,25,3,17,1,96,96,0,2,0,3,-0.5004080584238171,0.37684228860538505
21,100,2,0,1,0,0,23,2,13,0,62,92,1,1,0,0,-0.5917116726608748,-0.6057239809452332
21,100,2,0,1,0,0,24,3,19,1,63,44,1,2,3,2,-0.5782211620255627,0.37849716003832623
21,100,1,1,1,1,0,23,3,19,0,72,42,0,0,3,3,0.45377884385302913,-0.5881385949920981
21,100,1,1,1,1,0,26,1,17,1,67,57,1,0,2,1,0.369924144898489,0.4125066321497617
21,100,1,1,1,1,0,25,3,17,1,96,96,0,2,0,3,0.4835465037253893,0.380420263597694
21,100,1,1,1,1,0,23,2,13,0,62,92,1,1,0,0,0.39224288948833175,-0.6021460059529242
21,100,1,1,1,1,0,24,3,19,1,63,44,1,2,3,1,0.4057334001236438,0.38207513503063517
7,62,2,0,1,1,0,21,2,13,1,94,71,1,1,1,2,-0.6261300657238953,0.3898505170385368
7,62,2,0,1,1,0,20,0,19,0,93,80,1,0,1,0,-0.6411595987842998,-0.5932475231341036
7,62,1,1,1,1,0,21,2,13,1,94,71,1,1,1,1,0.3775066867511544,0.39895075907691047
7,62,1,1,1,1,0,20,0,19,0,93,80,1,0,1,0,0.36247715369074984,-0.5841472810957299
28,94,0,1,1,1,0,24,2,15,1,53,92,0,1,0,3,0.4778677234508856,0.40175563866431696
28,94,1,1,1,1,0,24,2,15,1,53,92,0,1,0,3,0.46988341698511593,0.39738543797870984
28,94,2,1,2,1,0,24,2,15,1,53,92,0,1,0,3,0.4656931741050018,0.37751216372291097
14,90,2,1,1,1,0,18,0,14,1,90,75,1,2,1,1,0.3932321684193857,0.3772784604241567
14,90,1,1,1,1,0,18,0,14,1,90,75,1,2,1,1,0.4012164748851553,0.3816486611097639
34,81,1,1,0,1,1,27,1,9,0,73,84,1,1,1,0,0.3845811900051136,-0.5810319627887335
27,84,1,0,1,1,1,23,2,10,1,80,77,1,2,1,2,-0.5934906424620217,0.3804344279494092
27,84,1,0,1,1,1,18,3,3,0,64,92,0,2,0,3,-0.5061450107254091,-0.6213855898907874
27,84,1,0,1,1,1,28,2,3,1,55,53,1,1,3,2,-0.6076214740521562,0.394661170987609
32,98,2,0,1,1,1,23,0,16,1,84,68,1,2,2,2,-0.599844860054592,0.3760350235927943
32,98,2,0,1,1,1,25,2,7,1,99,50,1,2,3,2,-0.6003596403523818,0.3754301730489963
32,98,2,0,1,1,1,21,3,15,1,54,62,1,0,2,2,-0.6319991936841904,0.4060218356335441
8,95,1,0,0,1,1,23,3,17,0,96,91,1,2,0,0,-0.5951044138710746,-0.6082949865132471
8,95,1,0,0,1,1,25,0,13,0,90,71,1,2,1,0,-0.5939237875494001,-0.6087643434759765
31,68,1,0,0,1,0,26,3,2,1,90,84,0,1,1,3,-0.5368586606686244,0.4117994666444049
31,68,1,0,0,1,0,23,1,12,1,63,68,0,1,2,3,-0.5351368945463051,0.41230792887093315
31,68,1,0,0,1,0,29,0,14,1,67,62,1,0,2,2,-0.634877320901474,0.4298262490812602
31,68,1,0,1,1,0,26,3,2,1,90,84,0,1,1,3,-0.5330645970829688,0.39629639307421316
31,68,1,0,1,1,0,23,1,12,1,63,68,0,1,2,3,-0.5313428309606495,0.3968048553007414
31,68,1,0,1,1,0,29,0,14,1,67,62,1,0,2,2,-0.6310832573158183,0.41432317551106845
11,67,1,1,0,1,0,25,1,5,1,95,55,1,0,2,1,0.357911767949491,0.4293160133362922
11,67,1,1,0,1,0,24,3,0,0,62,91,1,0,0,0,0.36566397915997473,-0.5705958263356127
11,67,1,1,0,1,0,19,1,13,0,54,95,1,2,0,0,0.40050754305989034,-0.6000611410619012
11,67,2,0,2,1,0,25,1,5,1,95,55,1,0,2,2,-0.6381368573542475,0.38920962415753513
11,67,2,0,2,1,0,24,3,0,0,62,91,1,0,0,0,-0.6303846461437638,-0.6107022155143698
11,67,2,0,2,1,0,19,1,13,0,54,95,1,2,0,0,-0.595541082243848,-0.6401675302406584
24,99,1,1,1,1,0,29,3,18,0,51,42,0,2,3,3,0.491780694637005,-0.6182378891512527
22,62,1,1,1,1,0,23,1,14,1,53,97,1,2,0,1,0.4002845255059516,0.3868501980752045
22,62,1,1,0,1,0,23,1,14,1,53,97,1,2,0,1,0.396490461920296,0.40235327164539625
23,72,1,0,1,0,0,26,2,4,0,95,82,1,2,1,0,-0.5736970708894926,-0.6126570779772131
23,72,1,0,1,0,0,23,1,6,1,75,78,0,1,1,3,-0.511749063026701,0.39942245177688585
23,72,1,0,1,0,0,29,2,2,1,80,47,0,2,3,3,-0.4939820647247526,0.3838495662428222
23,72,1,1,0,1,0,26,2,4,0,95,82,1,2,1,0,0.39847912120828866,-0.5979462301003196
23,72,1,1,0,1,0,23,1,6,1,75,78,0,1,1,3,0.4604271290710803,0.41413329965377943
23,72,1,1,0,1,0,29,2,2,1,80,47,0,2,3,3,0.4781941273730288,0.39856041411971577
23,72,1,1,0,0,0,26,2,4,0,95,82,1,2,1,0,0.4181613115341317,-0.5924239630542548
23,72,1,1,0,0,0,23,1,6,1,75,78,0,1,1,3,0.48010931939692336,0.41965556669984394
23,72,1,1,0,0,0,29,2,2,1,80,47,0,2,3,3,0.49787631769887175,0.4040826811657806
23,72,2,1,1,1,0,26,2,4,0,95,82,1,2,1,0,0.3942888783281746,-0.6178195043561184
23,72,2,1,1,1,0,23,1,6,1,75,78,0,1,1,3,0.45623688619096636,0.39426002539798055
23,72,2,1,1,1,0,29,2,2,1,80,47,0,2,3,3,0.47400388449291475,0.3786871398639169
19,74,1,0,2,1,0,19,3,7,0,83,97,0,2,0,3,-0.5071675599774723,-0.6368483066563548
19,74,1,0,2,1,0,22,0,8,1,91,63,1,2,2,2,-0.592853522039347,0.36428350741070703
19,74,1,0,2,1,0,23,1,17,1,72,49,0,2,3,3,-0.5106651589896911,0.36283489816455217
19,74,1,0,2,1,0,27,0,18,0,61,96,0,2,0,3,-0.5061303947627804,-0.6361670943407862
19,74,2,1,1,1,0,19,3,7,0,83,97,0,2,0,3,0.4767065159803824,-0.6209853924190037
19,74,2,1,1,1,0,22,0,8,1,91,63,1,2,2,1,0.3910205539185079,0.38014642164805823
19,74,2,1,1,1,0,23,1,17,1,72,49,0,2,3,3,0.4732089169681636,0.37869781240190337
19,74,2,1,1,1,0,27,0,18,0,61,96,0,2,0,3,0.4777436811950744,-0.6203041801034351
19,74,1,1,2,1,0,19,3,7,0,83,97,0,2,0,3,0.4884848860318075,-0.6321182653035883
19,74,1,1,2,1,0,22,0,8,1,91,63,1,2,2,1,0.4027989239699331,0.3690135487634736
19,74,1,1,2,1,0,23,1,17,1,72,49,0,2,3,3,0.4849872870195887,0.3675649395173187
19,74,1,1,2,1,0,27,0,18,0,61,96,0,2,0,3,0.4895220512464996,-0.6314370529880198
19,74,2,1,2,1,0,19,3,7,0,83,97,0,2,0,3,0.48050057956603787,-0.6364884659891954
19,74,2,1,2,1,0,22,0,8,1,91,63,1,2,2,1,0.39481461750416347,0.36464334807786647
19,74,2,1,2,1,0,23,1,17,1,72,49,0,2,3,3,0.4770029805538192,0.3631947388317116
19,74,2,1,2,1,0,27,0,18,0,61,96,0,2,0,3,0.48153774478072997,-0.6358072536736269
7,99,2,1,0,0,0,20,1,19,1,73,48,1,2,3,1,0.41183592841647243,0.39554040248457945
33,66,1,1,1,1,0,22,3,13,0,98,95,1,2,0,0,0.3999979939333286,-0.6092575157555198
12,80,2,1,2,1,1,22,0,1,1,54,42,0,1,3,3,0.4641413794743682,0.37413453520956874
12,80,2,1,2,1,1,27,2,8,1,98,60,1,1,2,1,0.3771192413302401,0.37747640397760074
12,80,2,1,2,1,1,24,2,5,1,91,67,1,1,2,1,0.37828288559093093,0.37708480707815517
12,80,2,1,2,1,1,26,1,13,0,51,87,0,2,0,3,0.4841855545485395,-0.6389889718033065
12,80,2,1,2,1,1,27,2,16,1,95,54,1,2,3,1,0.3942373756692874,0.36289996588678064
12,80,0,0,1,1,1,22,0,1,1,54,42,0,1,3,3,-0.5193365171890282,0.3936479687982083
12,80,0,0,1,1,1,27,2,8,1,98,60,1,1,2,2,-0.6063586553331562,0.3969898375662402
12,80,0,0,1,1,1,24,2,5,1,91,67,1,1,2,2,-0.6051950110724655,0.3965982406667946
12,80,0,0,1,1,1,26,1,13,0,51,87,0,2,0,3,-0.4992923421148568,-0.6194755382146669
12,80,0,0,1,1,1,27,2,16,1,95,54,1,2,3,2,-0.589240520994109,0.3824133994754202
12,80,2,1,1,1,1,22,0,1,1,54,42,0,1,3,3,0.46034731588871247,0.3896376087797605
12,80,2,1,1,1,1,27,2,8,1,98,60,1,1,2,1,0.3733251777445846,0.3929794775477924
12,80,2,1,1,1,1,24,2,5,1,91,67,1,1,2,1,0.37448882200527545,0.39258788064834693
12,80,2,1,1,1,1,26,1,13,0,51,87,0,2,0,3,0.480391490962884,-0.6234858982331147
12,80,2,1,1,1,1,27,2,16,1,95,54,1,2,3,1,0.3904433120836318,0.3784030394569724
13,79,2,1,0,0,0,20,2,9,0,90,86,1,2,0,0,0.4110696938893341,-0.5998429227413238
13,79,2,1,0,0,0,19,1,18,0,68,64,1,1,2,0,0.39455302297575423,-0.584071216942354
13,79,2,1,0,0,0,29,0,0,1,73,76,0,0,1,3,0.4562843230193516,0.42653226990086546
13,79,2,1,0,0,0,29,1,2,1,96,41,0,2,3,3,0.48908929343460994,0.39652822789764297
13,79,2,1,0,0,0,22,0,6,0,60,65,1,1,2,0,0.3969822038630383,-0.5853209711209482
13,79,2,0,2,1,0,20,2,9,0,90,86,1,2,0,0,-0.5966768152744778,-0.6411013782805386
13,79,2,0,2,1,0,19,1,18,0,68,64,1,1,2,0,-0.6131934861880577,-0.6253296724815688
13,79,2,0,2,1,0,29,0,0,1,73,76,0,0,1,3,-0.5514621861444603,0.38527381436165065
13,79,2,0,2,1,0,29,1,2,1,96,41,0,2,3,3,-0.5186572157292021,0.35526977235842827
